More Jobs and Grocery Options Coming to Orlando ,http://news.walmart.com/news-archive/2013/03/06/more-jobs-grocery-options-coming-to-orlando,"March 05, 2013","
            Located at Conroy Windermere and County Road 435 Extensive wine selection Approximately 90 new jobs created Open 24 hours a day, seven days a week  ORLANDO, Fla., March 6, 2013– Walmart will open a…"
Walmart Ready to Reveal New Store to Erie Shoppers,http://news.walmart.com/news-archive/2013/01/23/walmart-ready-to-reveal-new-store-to-erie-shoppers,"January 23, 2013","
            New Walmart provides approximately 85 new jobs, plus savings on wide selection of merchandise  ERIE, Pa., Jan. 23, 2013 – Residents of Erie are invited to the newly relocated Walmart store,…"
Walmart Brings New Shopping Experience to Covington,http://news.walmart.com/news-archive/2012/03/13/walmart-brings-new-shopping-experience-to-covington,"March 13, 2012","
            Store features new layout with bright, open interior design COVINGTON, Ga., March 1, 2012 – A new Walmart opens this month in Covington, bringing 300 new jobs, savings for local shoppers and an…"
Walmart Ready to Reveal New Store to Historic Westside Village Shoppers,http://news.walmart.com/news-archive/2013/01/10/walmart-ready-to-reveal-new-store-to-historic-westside-village-shoppers,"January 10, 2013","
            New Walmart provides approximately 150 jobs, plus savings on wide selection of merchandise ATLANTA, Jan. 10, 2013 – Residents of Historic Westside Village are invited to the new Walmart store, which…"
Walmart Ready to Reveal New Store to Westchester Shoppers,http://news.walmart.com/news-archive/2011/08/19/walmart-ready-to-reveal-new-store-to-westchester-shoppers,"August 18, 2011","
             New Walmart provides 300 jobs, plus savings on wide selection of merchandise MIAMI, Aug. 17, 2011 – A new Walmart opens this month in Westchester, bringing 300 new jobs, savings for local…"
Walmart Ready to Reveal New Store to Crowley Shoppers,http://news.walmart.com/news-archive/2012/03/01/walmart-ready-to-reveal-new-store-to-crowley-shoppers,"March 01, 2012","
            New Walmart provides 300 jobs, plus savings on wide selection of merchandise CROWLEY, Texas, March 1, 2012 – A new Walmart opens this month in Crowley, bringing 300 new jobs, savings for local…"
Milwaukee Welcomes Walmart Market,http://news.walmart.com/news-archive/2012/07/31/milwaukee-welcomes-walmart-market,"July 31, 2012","
             Store brings more than 90 new jobs and new store format to the city of Milwaukee MILWAUKEE, July 31, 2012 – Walmart’s newest Walmart Market will open Wednesday, Aug. 1, in Milwaukee, boosting…"
Carmichael Welcomes Walmart Neighborhood Market ,http://news.walmart.com/news-archive/2012/11/15/carmichael-welcomes-walmart-neighborhood-market,"November 15, 2012","
            Store brings new concept, 80 new jobs and local favorites to the community CARMICHAEL, Calif., Nov. 15, 2012 – Walmart will open a new Walmart Neighborhood Market on Friday, Nov. 16. The new store,…"
Visalia Welcomes Walmart Neighborhood Market ,http://news.walmart.com/news-archive/2013/03/07/visalia-welcomes-walmart-neighborhood-market,"March 06, 2013","
            VISALIA, Calif., March 7, 2013 – The first Walmart Neighborhood Market in the area will open March 15. The new store, located at 1320 N. Demaree St., will provide residents of Visalia with a…"
Hudson Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/hudson-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping HUDSON, N.H., May 28, 2010 – The Hudson Walmart, located at 254 Lowell Road will celebrate a grand re-opening this week, giving…"
Fulton Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/16/fulton-walmart-unveils-new-design,"July 15, 2010","
            Renovated store offers a glimpse into the next generation of shopping FULTON, Miss., July 10, 2010 – The Fulton Walmart, located at 100 Interchange Drive near the junction of Highways 78 and 25, will…"
Bogalusa Walmart Adds New Services During Renovations,http://news.walmart.com/news-archive/2010/09/09/bogalusa-walmart-adds-new-services-during-renovations,"September 09, 2010","
            Store features new layout with bright, open interior design BOGALUSA, La., Sept. 3, 2010 – The Bogalusa Walmart, located at 218 Cumberland, will celebrate a grand re-opening this week, giving local…"
Leesville Walmart Gets a New Look,http://news.walmart.com/news-archive/2010/10/06/leesville-walmart-gets-a-new-look,"October 05, 2010","
            Renovated store features new layout with bright, open interior design Leesville, La., Oct. 1, 2010 – The Leesville Walmart, located at 2204 S. Fifth St. off Shreveport Highway/Highway 171, will…"
Onalaska Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/16/onalaska-walmart-unveils-new-design,"July 15, 2010","
            Renovated store offers a glimpse into the next generation of shopping ONALASKA, Wis., July 9, 2010 – The Onalaska Walmart, located at 3107 Market Place, will celebrate a grand re-opening this week,…"
Walmart Ready to Reveal Relocated Store to Derry Shoppers,http://news.walmart.com/news-archive/2012/09/05/walmart-ready-to-reveal-relocated-store-to-derry-shoppers,"September 05, 2012","
            Walmart provides 80 new jobs, plus savings on wide selection of merchandise DERRY, N.H., Sept. 5, 2012 – Residents of Derry are invited to the relocated Walmart store, which opens Wednesday, Sept.…"
"More Jobs, Grocery Options Coming to Decatur",http://news.walmart.com/news-archive/2013/04/10/more-jobs-grocery-options-coming-to-decatur,"April 09, 2013","
            New Walmart Neighborhood Market located at 1203 Sixth Ave. S.E. Approximately 90 jobs created by Decatur Walmart Neighborhood Market Store open 6 a.m.–midnight daily  DECATUR, Ala., April 10, 2013 –…"
West Columbia Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/west-columbia-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping WEST COLUMBIA, S.C., May 31, 2010 – The Walmart at 2401 August Road in West Columbia will celebrate a grand re-opening this week,…"
Hilliard Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/hilliard-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping HILLIARD, Ohio, June 2, 2010 – The Hilliard Walmart, located at 5200 W. Pointe Plaza, will celebrate a grand re-opening this…"
Sandfly Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/02/sandfly-walmart-unveils-new-design,"July 01, 2010","
            Renovated store offers a glimpse into the next generation of shopping SANDFLY, Ga. June 28, 2010 – The Sandfly Walmart at 1955 E. Montgomery Crossroads in Savannah will celebrate a grand re-opening…"
Northport Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/10/northport-walmart-unveils-new-design,"June 09, 2010","
            Renovated store offers a glimpse into the next generation of shopping NORTHPORT, Ala., June 7, 2010 – The Walmart at 5710 McFarland Blvd. in Northport will celebrate a grand re-opening this week,…"
Spokane Valley Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/spokane-valley-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping SPOKANE VALLEY, Wash., May 31, 2010 – The Walmart at 15727 E. Broadway in Spokane Valley will celebrate a grand re-opening this…"
Shawano Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/15/shawano-walmart-unveils-new-design,"June 14, 2010","
            Renovated store offers a glimpse into the next generation of shopping SHAWANO, Wis., June 14, 2010 – The Shawano Walmart, located at 1244 E. Green Bay, will celebrate a grand re-opening this week,…"
Petersburg Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/02/petersburg-walmart-unveils-new-design,"July 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping PETERSBURG, Va., June 25, 2010 – The Petersburg Walmart, located at 3500 S. Crater Road, will celebrate a grand re-opening this…"
Laurinburg Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/laurinburg-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping LAURINBURG, N.C., May 31, 2010 – The Walmart at 901 US Highway 401 in Laurinburg will celebrate a grand re-opening this week,…"
Warner Robins Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/14/warner-robins-walmart-unveils-new-design,"June 13, 2010","
            Renovated store offers a glimpse into the next generation of shopping WARNER ROBINS, Ga., June 14, 2010 – The Walmart at 2720 Watson Blvd. in Warner Robins will celebrate a grand re-opening this…"
Baxter Walmart Unveils Customer Friendly Design,http://news.walmart.com/news-archive/2010/06/02/baxter-walmart-unveils-customer-friendly-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping BAXTER, Minn., June 2, 2010 – The Baxter Walmart, located at 7295 Glory Road, will celebrate a grand re-opening this week, giving…"
Fargo's 13th Avenue Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/02/fargos-13th-avenue-walmart-unveils-new-design,"July 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping FARGO, N.D., June 28, 2010 – The Fargo Walmart, located at 4731 13th Ave. S., will celebrate a grand re-opening this week, giving…"
Tchoupitoulas Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/12/tchoupitoulas-walmart-unveils-new-design,"July 12, 2010","
            Renovated store offers a glimpse into the next generation of shopping NEW ORLEANS, July 12, 2010 – The Walmart at 1901 Tchoupitoulas St. in New Orleans will celebrate a grand re-opening this week,…"
Spring Lake Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/08/06/spring-lake-walmart-unveils-new-design,"August 06, 2010","
            Renovated store offers a glimpse into the next generation of shopping SPRING LAKE, N.C., Aug. 9, 2010 – The Walmart at 670 Lillington Highway in Spring Lake will celebrate a grand re-opening this…"
Renovation Now Complete at Battle Creek Walmart,http://news.walmart.com/news-archive/2010/08/11/renovation-now-complete-at-battle-creek-walmart,"August 11, 2010","
            New design provides fast, friendly, clean shopping experience BATTLE CREEK, Mich., August 9, 2010 – The Battle Creek Walmart, located at 6020 B. Drive N., will celebrate a grand re-opening this week,…"
Whitemarsh Island Walmart First in Savannah to Unveil New Design,http://news.walmart.com/news-archive/2010/04/23/whitemarsh-island-walmart-first-in-savannah-to-unveil-new-design,"April 23, 2010","
            Renovated store offers a glimpse into the next generation of shopping SAVANNAH, Ga., April 16, 2010 – The Whitemarsh Island Walmart at 4725 E. Highway 80 in Savannah will celebrate a grand re-opening…"
King George Walmart Welcomes Shoppers to New Store,http://news.walmart.com/news-archive/2011/08/09/king-george-walmart-welcomes-shoppers-to-new-store,"August 08, 2011","
             New design features expanded selections, more opportunities to save KING GEORGE, Va., Aug. 9, 2011– A new Walmart opens this month in King George, bringing 300 new jobs, savings for local…"
Manchester Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2012/10/19/manchester-walmart-ready-to-reveal-new-look-layout,"October 19, 2012","
            Store renovation brings more convenience, expanded selections for local shoppers MANCHESTER, Iowa, Oct. 19, 2012 – The wait is over for Manchester residents eager to see their expanded Walmart store,…"
New La Habra Walmart to Offer Savings on Full Line of Groceries ,http://news.walmart.com/news-archive/2012/10/19/new-la-habra-walmart-to-offer-savings-on-full-line-of-groceries,"October 19, 2012","
            Store adds 200 jobs, plus convenience for local shoppers LA HABRA, Calif., Oct. 19, 2012 – Residents of La Habra are invited to the new Walmart store, which opens Friday, Oct. 26, at 1000 E. Imperial…"
Community of Franklin Welcomes New Walmart,http://news.walmart.com/news-archive/2012/10/17/community-of-franklin-welcomes-new-walmart,"October 17, 2012","
            Newly relocated Walmart provides 85 new jobs FRANKLIN, N.C., Oct. 17, 2012 – Residents of Franklin are invited to the newly relocated Walmart store, which opens Friday, Oct. 26, at 273 Common Drive.…"
Guilford Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/08/03/guilford-walmart-ready-to-reveal-new-look-layout,"August 03, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers GUILFORD, Conn., Aug. 2, 2010 – The Guilford Walmart, located at 900 Boston Post Road, will celebrate a grand…"
Bethel Park Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/08/06/bethel-park-walmart-ready-to-reveal-new-look-layout,"August 06, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers BETHEL PARK, Pa., Aug. 6, 2010 – The Bethel Park Walmart, located at 5055 Library Road, will celebrate a grand…"
Dubuque Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/07/23/dubuque-walmart-ready-to-reveal-new-look-layout,"July 23, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers DUBUQUE, Iowa, July 26, 2010 – The Dubuque Walmart, located at 4200 Dodge St., will celebrate a grand re-opening this…"
Farmington Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/07/27/farmington-walmart-ready-to-reveal-new-look-layout,"July 27, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers FARMINGTON, Maine, July 26, 2010 – The Farmington Walmart, located at 615 Wilton Road, will celebrate a grand…"
Coralville Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/08/25/coralville-walmart-ready-to-reveal-new-look-layout,"August 25, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers CORALVILLE, Iowa, Aug. 27, 2010 – The Coralville Walmart, located at 2801 Commerce Drive, will celebrate a grand…"
Waldorf Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/08/25/waldorf-walmart-ready-to-reveal-new-look-layout,"August 25, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers WALDORF, Md., Aug. 23, 2010 – The Waldorf Walmart, located at 11930 Acton Lane, will celebrate a grand re-opening this…"
Quincy Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/10/20/quincy-walmart-ready-to-reveal-new-look-layout,"October 19, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers QUINCY, Mass., Oct. 15, 2010 – The Quincy Walmart, located at 301 Falls Blvd., will celebrate a grand re-opening this…"
Batesville Walmart Unveils Fresh New Look and Layout,http://news.walmart.com/news-archive/2010/09/22/batesville-walmart-unveils-fresh-new-look-layout,"September 21, 2010","
            Every department updated to provide customers with more convenience BATESVILLE, Ark., Sept. 17, 2010 – The Batesville Walmart, located at 3150 Harrison St., will celebrate a grand re-opening this…"
Branford Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/09/15/branford-walmart-ready-to-reveal-new-look-layout,"September 14, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers BRANFORD, Conn., Sept. 10, 2010 – The Branford Walmart, located at 120 Commercial Parkway, will celebrate a grand…"
Huber Heights Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/10/06/huber-heights-walmart-ready-to-reveal-new-look-layout,"October 05, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers HUBER HEIGHTS, Ohio, Oct. 1, 2010 – The Huber Heights Walmart, located at 7680 Brandt Pike, will celebrate a grand…"
Seekonk Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/10/04/seekonk-walmart-ready-to-reveal-new-look-layout,"October 03, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers SEEKONK, Mass., Oct. 4, 2010 – The Seekonk Walmart, located at 1180 Fall River Ave., will celebrate a grand re-opening…"
Pearland Walmart Associates Welcome Customers to Remodeled Store,http://news.walmart.com/news-archive/2010/10/06/pearland-walmart-associates-welcome-customers-to-remodeled-store,"October 05, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers PEARLAND, Texas, Oct. 1, 2010 – The Pearland Walmart, located at Dixie Farm on Broadway Street, will celebrate a grand…"
Vinita Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/09/09/vinita-walmart-unveils-new-design,"September 09, 2010","
            Renovated store offers a glimpse into the next generation of shopping VINITA, Okla., Sept. 3, 2010 – The Vinita Walmart, located at 268 S. 7th St., will celebrate a grand re-opening this week, giving…"
Potosi Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/09/09/potosi-walmart-unveils-new-design,"September 09, 2010","
            Renovated store offers a glimpse into the next generation of shopping POTOSI, Mo., Sept. 8, 2010 – The Potosi Walmart, located at #1 Memorial Drive, will celebrate a grand re-opening this week,…"
Kissimmee Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/05/21/kissimmee-walmart-unveils-new-design,"May 21, 2010","
            Renovated store offers a glimpse into the next generation of shopping KISSIMMEE, Fla., May 17, 2010 – The Kissimmee Walmart, located at 444 W. Vine, will celebrate a grand re-opening this week,…"
DePere Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/depere-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping DEPERE, Wis., May 31, 2010 – The DePere Walmart, located at 1415 Lawrence Drive, will celebrate a grand re-opening this week,…"
Millersburg Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/millersburg-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping MILLERSBURG, Ohio, June 2, 2010 – The Millersburg Walmart, located at 1640 S. Washington St., will celebrate a grand re-opening…"
Clarence Walmart in Williamsville Unveils New Design,http://news.walmart.com/news-archive/2010/06/15/clarence-walmart-in-williamsville-unveils-new-design,"June 14, 2010","
            Renovated store offers a glimpse into the next generation of shopping WILLIAMSVILLE, N.Y., June 14, 2010 – The Clarence Walmart in Williamsville, located at 5033 Transit Road , will celebrate a grand…"
Lake City Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/lake-city-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping Lake City, Fla., May 31, 2010 – The Lake City Walmart, located at 2767 U.S. Highway 90, will celebrate a grand re-opening this…"
Chattanooga - Brainerd Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/15/chattanooga-brainerd-walmart-unveils-new-design,"June 14, 2010","
            Renovated store offers a glimpse into the next generation of shopping CHATTANOOGA, Tenn., June 11, 2010 – The Brainerd Walmart, located at 490 Greenway View Drive, will celebrate a grand re-opening…"
Union Park Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/15/union-park-walmart-unveils-new-design,"June 14, 2010","
            Renovated store offers a glimpse into the next generation of shopping ORLANDO, Fla., June 14, 2010 – The Union Park Walmart, located at 11250 E. Colonial Drive will celebrate a grand re-opening this…"
Warsaw Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/14/warsaw-walmart-unveils-new-design,"June 13, 2010","
            Renovated store offers a glimpse into the next generation of shopping WARSAW, Mo., June 14, 2010 – The Warsaw Walmart, located at 103 W. Polk St., will celebrate a grand re-opening this week, giving…"
Wagoner Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/05/24/wagoner-walmart-unveils-new-design,"May 23, 2010","
            Renovated store offers a glimpse into the next generation of shopping WAGONER, Okla., May 21, 2010 – The Wagoner Walmart, located at 410 S. Dewey, will celebrate a grand re-opening this week, giving…"
The Village Shopping Center Walmart in Blaine Unveils New Design,http://news.walmart.com/news-archive/2010/07/16/the-village-shopping-center-walmart-in-blaine-unveils-new-design,"July 15, 2010","
            Renovated store offers a glimpse into the next generation of shopping BLAINE, Minn., July 12, 2010 – The Village Shopping Center Walmart in Blaine, located at 4405 Pheasant Ridge Dr. N.E., will…"
Okeechobee Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/15/okeechobee-walmart-unveils-new-design,"June 14, 2010","
            Renovated store offers a glimpse into the next generation of shopping OKEECHOBEE, Fla., June 14, 2010 – The Okeechobee Walmart, located at 2101 S. Parrott Ave., will celebrate a grand re-opening this…"
Hammonton Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/hammonton-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping HAMMONTON, N.J., May 31, 2010 – The Hammonton Walmart, located at 55 S. White Horse Pike, will celebrate a grand re-opening this…"
Ephrata Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/15/ephrata-walmart-unveils-new-design,"June 14, 2010","
            Renovated store offers a glimpse into the next generation of shopping EPHRATA, Pa., June 14, 2010 – The Ephrata Walmart, located at 890 E. Main St., will celebrate a grand re-opening this week,…"
Boonville Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/boonville-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping BOONVILLE, Ind., May 28, 2010 – The Boonville Walmart, located at 1115 American Way, will celebrate a grand re-opening this week,…"
Pelham Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/09/pelham-walmart-unveils-new-design,"July 08, 2010","
            Renovated store offers a glimpse into the next generation of shopping PELHAM, Ala. July 5, 2010 – The Walmart at 2181 Pelham Parkway in Pelham will celebrate a grand re-opening this week, giving…"
Shelbyville Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/shelbyville-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping SHELBYVILLE, Ind., June 4, 2010 – The Shelbyville Walmart, located at 2500 Progress Parkway, will celebrate a grand re-opening…"
Renovation Now Complete at Wendover Walmart,http://news.walmart.com/news-archive/2010/07/25/renovation-now-complete-at-wendover-walmart,"July 25, 2010","
            New design provides fast, friendly, clean shopping experience GREENSBORO, N.C., July 26, 2010 – The Walmart at 4424 Wendover Ave. in Greensboro will celebrate a grand re-opening this week, giving…"
Show Low Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/14/show-low-walmart-unveils-new-design,"June 13, 2010","
            Renovated store offers a glimpse into the next generation of shopping SHOW LOW, Ariz., June 14, 2010 – The Show Low Walmart, located at 5401 S. White Mountain Road, will celebrate a grand re-opening…"
Shakopee Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/02/shakopee-walmart-unveils-new-design,"July 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping SHAKOPEE, Minn., June 25, 2010 – The Shakopee Walmart, located at 8101 Old Carriage Court, will celebrate a grand re-opening this…"
Renovation Now Complete at Houston Walmart,http://news.walmart.com/news-archive/2010/08/06/renovation-now-complete-at-houston-walmart,"August 06, 2010","
            Renovated store offers a glimpse into the next generation of shopping HOUSTON, Mo., Aug. 9, 2010 – The Houston Walmart, located at 1433 S. Sam Houston Highway, will celebrate a grand re-opening this…"
Savannah Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/15/savannah-walmart-unveils-new-design,"June 14, 2010","
            Renovated store offers a glimpse into the next generation of shopping SAVANNAH, Tenn., June 11, 2010 – The Savannah Walmart, located at 175 J.I. Bell Lane, will celebrate a grand re-opening this…"
Walmart Reveals Results of Renovation at New Bern Avenue Store,http://news.walmart.com/news-archive/2010/08/06/walmart-reveals-results-of-renovation-at-new-bern-avenue-store,"August 06, 2010","
            Every department updated to provide fast, friendly, clean shopping experience RALEIGH, N.C., Aug. 6, 2010 – The Walmart, located at 4431 New Bern Ave. in Raleigh, will celebrate a grand re-opening…"
Quincy Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/15/quincy-walmart-unveils-new-design,"June 14, 2010","
            Renovated store offers a glimpse into the next generation of shopping QUINCY, Fla., June 7, 2010 – The Quincy Walmart will celebrate a grand re-opening this week, giving local shoppers a glimpse of…"
Renovation Now Complete at Semmes Walmart,http://news.walmart.com/news-archive/2010/08/06/renovation-now-complete-at-semmes-walmart,"August 06, 2010","
            Renovated store offers a glimpse into the next generation of shopping SEMMES, Ala., Aug. 6, 2010 – The Walmart at 7855 Moffett Road in Semmes will celebrate a grand re-opening this week, giving local…"
"Fort Payne Walmart Unveils New Design, More Opportunities to Save",http://news.walmart.com/news-archive/2010/08/18/fort-payne-walmart-unveils-new-design-more-opportunities-to-save,"August 18, 2010","
            Associates celebrate completion of remodel with grand re-opening event FORT PAYNE, Ala., Aug. 16, 2010 – The Fort Payne Walmart, located at 2001 Glenn Blvd. S.W., will celebrate a grand re-opening…"
"Harborcreek Walmart Unveils New Design, More Opportunities to Save",http://news.walmart.com/news-archive/2010/08/18/harborcreek-walmart-unveils-new-design-more-opportunities-to-save,"August 18, 2010","
            Associates celebrate completion of remodel with grand re-opening event HARBORCREEK, Pa., Aug. 6, 2010 – The Harborcreek Walmart, located at 5741 Buffalo Road, will celebrate a grand re-opening this…"
Walmart Reveals Results of Renovations at Cordele Store,http://news.walmart.com/news-archive/2010/08/25/walmart-reveals-results-of-renovations-at-cordele-store,"August 25, 2010","
            Renovated store offers a glimpse into the next generation of shopping CORDELE, Ga., Aug. 23, 2010 – The Walmart at 1215 E. 16th Ave. in Cordele will celebrate a grand re-opening this week, giving…"
Kannapolis Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/08/25/kannapolis-walmart-unveils-new-design,"August 25, 2010","
            Renovated store offers a glimpse into the next generation of shopping KANNAPOLIS, N.C., Aug. 23, 2010 – The Walmart at 2420 Supercenter Drive N.E. in Kannapolis will celebrate a grand re-opening this…"
"Walmart Expands Electronics, Wraps Up Massive Remodel in Tempe",http://news.walmart.com/news-archive/2010/08/25/walmart-expands-electronics-wraps-up-massive-remodel-in-tempe,"August 25, 2010","
            Store to distribute $7,000 in grants to local organizations at grand re-opening event TEMPE, Ariz., Aug. 23, 2010 – The Tempe Walmart, located at 1380 W. Elliott Road, will celebrate a grand…"
"Expanded Foods, Wider Aisles and More Part of Setauket Walmart Remodel",http://news.walmart.com/news-archive/2010/08/25/expanded-foods-wider-aisles-more-part-of-setauket-walmart-remodel,"August 25, 2010","
            Grand re-opening ceremony scheduled for Friday, Aug. 27 SETAUKET, N.Y., Aug. 23, 2010 – The Setauket Walmart, located at 3990 Nesconset Highway, will celebrate a grand re-opening this week, giving…"
Walmart Makeover Brings New Shopping Experience to Houston,http://news.walmart.com/news-archive/2010/09/09/walmart-makeover-brings-new-shopping-experience-to-houston,"September 09, 2010","
            Renovated store features new layout with bright, open interior design HOUSTON, Miss., Sept. 3, 2010 – The Houston Walmart, located at 660 E. Madison, will celebrate a grand re-opening this week,…"
"Latham Walmart Unveils New Design, New Opportunities to Save",http://news.walmart.com/news-archive/2010/10/20/latham-walmart-unveils-new-design-new-opportunities-to-save,"October 19, 2010","
            Associates celebrate completion of remodel with grand re-opening event LATHAM, N.Y., Oct. 15, 2010 – The Latham Walmart, located at 579 Troy/Schenectady Road, will celebrate a grand re-opening this…"
Duluth Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/09/09/duluth-walmart-unveils-new-design,"September 09, 2010","
            Renovated store offers a glimpse into the next generation of shopping DULUTH, Ga., Sept. 3, 2010 – The Walmart at 2635 Pleasant Hill Road in Duluth will celebrate a grand re-opening this week, giving…"
"Pell City Walmart Unveils New Design, More Opportunities to Save",http://news.walmart.com/news-archive/2010/08/30/pell-city-walmart-unveils-new-design-more-opportunities-to-save,"August 30, 2010","
            Associates celebrate completion of remodel with grand re-opening event PELL CITY, Ala., Aug. 27, 2010 – The Pell City Walmart, located at 165 Vaughan Lane, will celebrate a grand re-opening this…"
Hastings Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/09/22/hastings-walmart-unveils-new-design,"September 21, 2010","
            Renovated store offers a glimpse into the next generation of shopping HASTINGS, Mich., Sept. 17, 2010 – The Hastings Walmart, located at 1618 W. M 43 Highway, will celebrate a grand re-opening this…"
Buffalo Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/09/22/buffalo-walmart-unveils-new-design,"September 21, 2010","
            Renovated store offers a glimpse into the next generation of shopping BUFFALO, Minn. Sept. 17, 2010 – The Buffalo Walmart, located at 1315 Highway 25 N., will celebrate a grand re-opening this week,…"
Walmart Updates Look and Expands Grocery Line at Knightdale Store,http://news.walmart.com/news-archive/2010/10/06/walmart-updates-look-expands-grocery-line-at-knightdale-store,"October 05, 2010","
            Renovated store offers a glimpse into the next generation of shopping KNIGHTDALE, N.C., Oct. 1, 2010 – The Walmart at 7106 Knightdale Blvd. in Knightdale will celebrate a grand re-opening this week,…"
Walmart Makeover Brings New Shopping Experience to Loganville,http://news.walmart.com/news-archive/2010/10/05/walmart-makeover-brings-new-shopping-experience-to-loganville,"October 04, 2010","
            Renovated store features new layout with bright, open interior design LOGANVILLE, Ga., Oct. 5, 2010 – The Loganville Walmart, located at 4221 Atlanta Highway, will celebrate a grand re-opening this…"
